,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,problem_of_product
73646,2.0,Disappointed,I have been using it for about three days now and it started leaking and there is smoke coming out of it. It is really loud and vibrates the whole room. I really wanted to like this product because I wanted to use it for my son’s cloth diapers.  Am very disappointed.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61+z-ena6pL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61+z-ena6pL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61+z-ena6pL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71yO--YjroL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71yO--YjroL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71yO--YjroL.jpg', 'attachment_type': 'IMAGE'}]",B01ALBMIEI,B01ALBMIEI,AHGV5H663UVPIYTBQHHZRWS6PA6Q,1515517070837,15,True,Broken/Defective
17521,1.0,I do not recommend,Contacted seller with issues and no response. Black/grey water and ice. Do not recommend.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/51P--M42k7L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51P--M42k7L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51P--M42k7L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/51UgwlFi4xL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51UgwlFi4xL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51UgwlFi4xL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00W0W8LMK,B0C2ZHKWX5,AF4GUYJCABALOAUYOLMDBPTZBPSQ,1657000764689,0,True,Not as described
49967,3.0,Take the Average for the 💵,"Temperature reading is pretty accurate on my set, the variation is on the humidity. For the price, I can stick both in my terrarium and take the average.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1FD91EdZHS._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1FD91EdZHS._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1FD91EdZHS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07QMZL448,B07QMZL448,AE6DXGRRE4V3EKAKS2I6K6DLA7FQ,1608772228462,0,True,Not as described
40108,1.0,One Star,Do not buy this item. Doesn’t work and not the correct replacement. You can see from my photos. The one I had is on the right and the one I was sent is on the left. You can clearly see the knobs on the sides are different.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71utKGN7A5L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71utKGN7A5L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71utKGN7A5L.jpg', 'attachment_type': 'IMAGE'}]",B013E8CIRC,B09VTZ54J7,AHUTSSCFPOAY6LWALBHIMWG5AXNQ,1517002211628,52,True,Not as described
13814,1.0,Returned it twice. The problem is in packaging.,"The product is beautiful except it came twice bent. Unrolling it the bent area is smack in the middle and too wrinkled and damaged to fix. I twice suggested it needs to be shipped in a cylinder shape box or rectanglar shaped box. Twice shipped in a square box, bent. It ruins the magnet cover. It's too expensive to settle for a damaged product. ☹️","[{'small_image_url': 'https://m.media-amazon.com/images/I/71nA69KmuUL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71nA69KmuUL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71nA69KmuUL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/C1qs0HPVOmS._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/C1qs0HPVOmS._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/C1qs0HPVOmS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B091HMC6DK,B091HNW9P2,AGM2IXBON4YVDPKDA6TN4UYC5FIA,1632319994841,1,True,Broken/Defective
73981,1.0,Don’t recommend,This dryer dries so good but after 1 month it just turned off and didn’t turn back on very disappointed,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71UhXxp27FL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71UhXxp27FL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71UhXxp27FL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08X4LJM6R,B08X4LJM6R,AFJ2V3AIDSTL7YQCJDUZ2PH5WZZA,1680340902911,4,True,Not as described
46384,1.0,FAKE Not a Real GE part,The part might work but it is not a GE part.  It's aftermarket like the rest of the parts here and you can buy an aftermarket belt at Lowes or Home Depot for less.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71RQFBKNRbL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71RQFBKNRbL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71RQFBKNRbL.jpg', 'attachment_type': 'IMAGE'}]",B003BIGD1S,B003BIGD1S,AET2M6T4KJJ24TMDVMXZRRW2NU3Q,1563578021385,7,True,Not as described
67020,1.0,Junk,Complete junk one is 10 degrees off and the other is about 5 degrees off on the temp,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91JVtR7SeDL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91JVtR7SeDL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91JVtR7SeDL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1R62BX-2XL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1R62BX-2XL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1R62BX-2XL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07QMZL448,B07QMZL448,AFEW6PRGDRMNEY5VTFMUZ5RFHSQQ,1615231973721,0,True,Poor performance
51636,2.0,I wanted to like these,The first two levels of filters are fine and when &#34;pre soaked&#34; will retain their ripply shape. However when you start to get into the bottom 2 set of filters every filter warps when pre soaked rendering them basically useless. If am not mistaken part of the glorious feature of this product is that the shape of the filters &#34;the wave&#34; makes for better coffee. I don't know if I just got a bad batch but it seems a mistake to pile them into the package like they do.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51J80X4zXoL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51J80X4zXoL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51J80X4zXoL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00BJBOIKM,B07S5G2DQN,AH3QTK5N67X4JBHYYI6CJ6AXN3XQ,1455734771000,4,True,Not as described
51354,2.0,Not worth it,"I was unhappy with this product. Not only did it not fit my stove, the black material that was used started chipping. Also, the color black did not match the black on my stove. It wasn't a true black. It was a little lighter than true black. They also had a funny smell when I cooked. Basically, they are just cheap.","[{'small_image_url': 'https://m.media-amazon.com/images/I/61r46BS-McL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61r46BS-McL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61r46BS-McL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08THGPCQG,B08THGPCQG,AEHM44FV3EG265VXPA6T4ML2XU4A,1654644874244,1,True,Poor performance
14457,1.0,"Not good for La marzocco machine and more,  read…",Cant be used with the vst/la marzocco single basket because it qill hit the head screwe ans you cant close the portofiter,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71bXAgJ6BzL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71bXAgJ6BzL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71bXAgJ6BzL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09L88766Q,B09SL5L1YC,AFOBK2RASBDTLNSHP2KRZ53U4BDA,1650217510278,0,True,Broken/Defective
82659,3.0,MADE IN CHINA,Product information says it is made from Japanese components. However package says other wise. I opened the package as I wanted to make my morning coffee without reading the label. DONT MAKE THE SAME MISTAKE BUYING THIS PRODUCT.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71Z32z+OHFL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71Z32z+OHFL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71Z32z+OHFL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07XJNY7XM,B07XJNY7XM,AG3NHLLLCDRFSOGLJED57QAWZMHQ,1647125905467,0,True,Not as described
47987,3.0,Not original kirby bags.,I like that they fit my Kirby but I don't like that they are so small,"[{'small_image_url': 'https://m.media-amazon.com/images/I/81vJA3SdZNL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81vJA3SdZNL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81vJA3SdZNL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00SRP793G,B00SRP793G,AEPGXGRJ4YAROGH2CYJDJNKIVX2Q,1637626339989,0,True,Broken/Defective
56092,3.0,Burners don't work as well,"Ok, I had this installed into my stove with the replacement connector and burner. It works, but it felt like it was taking a lot longer to heat up. I swapped the element (burner) with the old one, and it works fine... Soo I looked at it, and the new one seems like its less ""dense"" area wise because the edges are rounded. I also took measurements and found that the newer coils had higher resistance. 21 ohm on the original vs 29 ohm on the replacement about a 30-40% difference there. I think that combined with the contact area being less is resulting in it not getting my pans up to temp.<br /><br />Sending these back because the burners just don't get hot.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71NHx8ocdQL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71NHx8ocdQL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71NHx8ocdQL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07YHH41LW,B07YHH41LW,AFKEMYVTEZYFKY6QJYG26WYCCNZA,1611961035196,4,True,Poor performance
70173,1.0,"Downgrade, not upgrade!","I’ve owned this for less than a month and the wheels are already falling off. I can’t believe that this kit, which is supposed to be an “upgrade” has already fallen apart.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71V6nlaciqL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71V6nlaciqL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71V6nlaciqL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B083XC2RMH,B083XC2RMH,AGJORAJOTUJFBMPPX7NJI4VKVVCQ,1598704724090,0,True,Broken/Defective
27233,2.0,Unsure. Kinda Gaudy,Not sure how i feel yet. Looks gaudy and like it wont stay. I just put it on and will see how it does after a week of cooking.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ZN3KWeSUL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ZN3KWeSUL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ZN3KWeSUL.jpg', 'attachment_type': 'IMAGE'}]",B07DXNGBSQ,B08B6XFFRD,AHFSDITKIL5NOHWEZPZHNNUVFG6Q,1551027601585,1,True,Not as described
53925,1.0,Defective,Right knob except for the fact that it is put together upside down with no way to fix...,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61XA-J00StL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61XA-J00StL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61XA-J00StL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71q2CoT-OvL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71q2CoT-OvL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71q2CoT-OvL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71qugSp3uCL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71qugSp3uCL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71qugSp3uCL.jpg', 'attachment_type': 'IMAGE'}]",B00J87Y0ZC,B00J87Y0ZC,AGXM2CKOOTN6FPPN6GEE56ERWRJQ,1592344518467,0,True,Broken/Defective
6704,2.0,ARRIVED USED. That's not my hair attached to it.,"I wish I could blather on about how cute this dryer is (because it is really cute). But, it arrived looking used (dirt, lint, worn feet, damage to plastic connector, scrapes/scratches/dirt on filter, some sort of residue on part of the crevice of the drum, and the worst part was big long hair wrapped multiple times around one of the screws with a big piece off fabric-y garbage attached to it. I have pictures to share (but no option to upload here right now)<br /><br />The whole machine (inside and out) had obvious wet wipe down residue (as if someone had taken soaking wet cloths and rubbed the machine down).<br /><br />Not sure what to do.<br /><br />Will update.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/616XCzCZ3qL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/616XCzCZ3qL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/616XCzCZ3qL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61KOOHCuE2L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61KOOHCuE2L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61KOOHCuE2L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61sUmBZ3k5L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61sUmBZ3k5L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61sUmBZ3k5L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71EuaYMAA7L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71EuaYMAA7L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71EuaYMAA7L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71fOLcVxaWL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71fOLcVxaWL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71fOLcVxaWL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00EAY540S,B08FDC59PB,AF5YJNTEQXRYYFZHW4YZKDDN3FHQ,1586834239691,127,True,Not as described
3910,3.0,"Catches loose lint, but is impractical to use.","While remodeling a property that did not have a dryer vent in a utility room that is surrounded by solid concrete walls, I looked for a solution and bought this.<br />After using it once, I found myself avoiding doing laundry at this property. After using it a second time, I decided I have to look for a more sustainable solution and had a pipe installed through several solid concrete walls to vent hot humid air outside. While this product does pick up loose lint, it does nothing to the hot and extremely humid air that comes out of the dryer hose. That air gets recycled, but the room only gets hotter and more humid as the clothes are being dried and there's no place for the hot humid air to go. I found the extra humidity that sat in the utility room promoted mildew growth on clothes that were kept there on clothes hangers.  If you live in a cool dry climate and need the extra heat and humidity, then this is a viable solution that has multiple upsides. I live in a tropical area and have to run the air conditioner constantly to cool down the house and lower the humidity. When the dryer is in use with this device, my air conditioner has to work extra hard to counteract the effects of the air exiting the clothes dryer.  It is an impractical solution.","[{'small_image_url': 'https://m.media-amazon.com/images/I/71-OEpU7qSL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71-OEpU7qSL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71-OEpU7qSL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71sXXOgTtoL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71sXXOgTtoL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71sXXOgTtoL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B095KG5FPT,B0B281T8PZ,AFLCJARFNMWEKL5JO7XWCFOM5IUA,1671541478871,19,True,Quality issues
77183,1.0,I wouldn't suggest this to anyone. Poorly made!!,If I could I wouldn't give a star at all. We used this product all of 3 or 4 times and the lid broke. Extremely disappointed and dissatisfied!!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71y2BD7dW2L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71y2BD7dW2L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71y2BD7dW2L.jpg', 'attachment_type': 'IMAGE'}]",B01EMWIXL4,B0784YYSVS,AF477MAMXKWK6YA7CKDDEBW5MRLA,1483035100000,1,True,Broken/Defective
49174,3.0,Delivery Improvement Needed,"I am not giving this product five stars because it arrived in the rain and was not packaged to withstand the water.  After three weeks of airing out the product, it STILL has not dried and is not usable.  While the product may have been good, their delivery was not.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71jD8LdFvCL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71jD8LdFvCL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71jD8LdFvCL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B000XP3298,B000XP3298,AHUQH2RTEI5HOIXOUVKF62JEAXNQ,1570509363681,0,True,Poor performance
63153,1.0,Doesn't fit ge fridge,"Doesn't fit ge fridge. It gets err code because the two holes are cut too deep, it doesn't get detected. Wasted my money","[{'small_image_url': 'https://m.media-amazon.com/images/I/61Uz8zPaN8L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61Uz8zPaN8L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61Uz8zPaN8L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07QK53YP4,B0C61PCSGR,AFCJCHAAEVKPLFHPJNYBFSRS7DEQ,1683652803854,0,True,Not as described
82532,1.0,All new appliances are junk now days.,"Everything is junk now days. Junk junk junk. Long story short. . . this thing only fills up about a third of the way on ""super"" size load. It hardly even takes one small basket of clothing. I add a 5 gallon bucket of water to every load just to get the clothing all wet and sloshing around. I had to get it serviced because the water pressure sensor tube came undone. This almost caused my house to flood. . . so the problem is either not enough water or a flooded house. I'm not even kidding when I say my next washing machine will be an electric cement mixer and the garden hose outside. I don't live in a drought prone area, I don't beed all these bogus water saving appliances that don't work. Junk.<br />Junk<br />Junk<br />Junk<br /><br />I hate this thing. Washing my clothing by hand in the bathtub is litteraly a better option.<br /><br />Junk-","[{'small_image_url': 'https://m.media-amazon.com/images/I/61pUKiuN9HL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61pUKiuN9HL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61pUKiuN9HL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00C9YLUAO,B00C9YLUAO,AGQIWJRUP5C7K6AKBVKPVIXZNCLQ,1647347107592,7,False,Poor performance
72454,1.0,Damaged and Misleading Images,"One of the 8” pans is warped in two areas. Also, this product was not advertised to have two holes on the rim but alas, it does. Will be returning. They were packed in a plastic bag, so I’m not surprised the aluminum? was warped.","[{'small_image_url': 'https://m.media-amazon.com/images/I/B1ANvo5uFSS._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/B1ANvo5uFSS._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/B1ANvo5uFSS._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/C1UhdVWNNNS._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/C1UhdVWNNNS._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/C1UhdVWNNNS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08QGCMRVK,B08QGCMRVK,AGNU5UFFKO5V7CG6GWXWTHTHDGAA,1629383801086,0,True,Not as described
53287,1.0,Damaged,Two of the pans were delivered damaged. They are both bent on one side so they do not fit. They cannot be bent back to correct the shape.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81iHLjqSQ9L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81iHLjqSQ9L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81iHLjqSQ9L.jpg', 'attachment_type': 'IMAGE'}]",B013WHR5NW,B013WHR5NW,AF6R4S6JE237KGEZEXOWQQPQSMOA,1513189455118,1,True,Broken/Defective
18651,3.0,Tops broken but works...,While it still works both pieces where broken on the top of the side. Don t want to go thru hassle of returning them...,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71NEq+gsHWL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71NEq+gsHWL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71NEq+gsHWL.jpg', 'attachment_type': 'IMAGE'}]",B077T59RNZ,B09QPY591F,AF5YPQAKFSGXGHAZSDJQXKOHYRJA,1528980468491,0,True,Broken/Defective
52666,1.0,Product failed within 24 hours of installation,"Installation was a snap.<br />Door worked great for 2-3 hours.<br />After dinner, opened the door and ""bang"".  The door got heavy, indicating that the hinge cable or spring had come disconnected.<br />Turns out, it was the hinge cable itself that failed.  See the red circle in the picture.  There's supposed to be a connector to the dishwasher door there, which has snapped off.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81jdipQMPEL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81jdipQMPEL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81jdipQMPEL.jpg', 'attachment_type': 'IMAGE'}]",B081L3W32K,B081L3W32K,AEMBZIQIGURZSZWWC25ICTL7ZUZA,1593367751043,2,True,Broken/Defective
13114,3.0,Leaks!,Arrived on time. No apparent damage from shipping. I'll update review after use.<br />Edit:<br />Ran through a test cycle. Leaks like a sieve. Inspected and found a large hole in the tub. I've contacted the seller and they want me to take to an appliance repair and they will pay for it. I've called several repair facilities and no one wants to repair...too much hassle. I've started the return process with Amazon.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/611ELC-Kq7L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/611ELC-Kq7L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/611ELC-Kq7L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00RG0W988,B00RG0W988,AHA6WIB2LYY46N2USXSB2VB2HFJA,1598539481249,0,True,Broken/Defective
11927,1.0,Drain hose rips eventually.,"The drain hose is WAY, WAY too flimsy and I'm not sure if it can be replaced or repaired. Otherwise, mine has worked really well for the six months til the hose ripped. I'm always careful to position it correctly and not to kink it, but the plastic is so thin I'm wondering how long it's SUPPOSED to last.  Planned obsolescence???<br />Update May 30, 2016:  I've downgraded my review to one star after the drain hose developed two more splits that are I can't reach to try to fix.  I bought this machine in October 2015 and the hose ripped in March 2016. I managed to get a jury rigged fix that has held, but now there are more leaks/splits.  This company has a higher priced model of this type of &#34;dryer&#34; which collects the water in a container at the front of the machine and I suspect it's because of the way the drain hose on this one splits. The only thing I use this machine for is to spin the water out of hand knitted clothes, and I don't use it every day, so this machine has probably been used a dozen times since I bought it.  It spins really well and does just what I want, but the drain hose breaking is pathetic.<br />Update June 3, 2016:  I contacted the seller (Laundry Alternative) and asked how to replace hose under &#34;3 year comprehensive warranty&#34; and the answer was &#34;would you like a replacement?&#34;  I said, yes, and the replacement arrived today.  That's great, but the hose is still flimsy. Buyer beware.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71M9QwTEzcL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71M9QwTEzcL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71M9QwTEzcL.jpg', 'attachment_type': 'IMAGE'}]",B002HT0958,B002HT0958,AGKWRVACBATWUPMI7O6J5C4ITPVQ,1459007500000,11,True,Broken/Defective
82739,2.0,Damage,Freezer was damaged at bottom,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71XAiyg-9DL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71XAiyg-9DL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71XAiyg-9DL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07H7SS57T,B07H7SS57T,AGWDNMZIO6HYQ6NGSJSPGHZLOLDA,1646873682870,4,True,Broken/Defective
81413,1.0,Junk,"Item arrived damaged, l.e.d light did not work as well. Seller accepted return , however it looks like I will pay for return shipping for defective product 🤷🏼‍♂️. I will only buy prime items from here on out.....","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1C0CDzDuoS._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1C0CDzDuoS._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1C0CDzDuoS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B01N5QR70H,B01N5QR70H,AHHDCJZPWQ7EUEZXZ3LY6UBYAJPQ,1614219978389,1,True,Broken/Defective
83879,1.0,They forgot to crimp the attachment . Got one side but not the other. Good money wasted . !!,"They forgot to crimp the attachment. One side was done , Crimped correctly . The other side got no attention. I paid good money for an unfinished product . 2 weeks for this product and I still got dust up in this house<br /> . Thank you . Jack Nagy .","[{'small_image_url': 'https://m.media-amazon.com/images/I/51-bvSZMcGL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51-bvSZMcGL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51-bvSZMcGL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/51iGBVs8JOL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51iGBVs8JOL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51iGBVs8JOL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/611uw4yk3eL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/611uw4yk3eL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/611uw4yk3eL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61FtuSkJ4gL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61FtuSkJ4gL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61FtuSkJ4gL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B000KKO4ZM,B000KKO4ZM,AHWOYJZMMGHDXH5UFYYUG3C7ZMZQ,1651050827084,0,True,Not as described
